lam_nm,txx_re,txx_im,rxx_re,rxx_im,T,R,P_out_spec,px_re,px_im,py_re,py_im,pz_re,pz_im,mx_re,mx_im,my_re,my_im,mz_re,mz_im,Qxz_re,Qxz_im,Qyz_re,Qyz_im,Qxy_re,Qxy_im,C_px,C_Qxz,E_up_re,E_up_im,E_dn_re,E_dn_im,even_px_re,even_px_im,odd_Q_re,odd_Q_im,odd_m_re,odd_m_im,dphi_rad_deg,U_proxy
1272.0,-0.3928278386592865,0.4190208315849304,-0.41096118092536926,-0.4728495478630066,0.41974142386945634,0.5803650654612733,1.0001064893307297,-2.96356790615489e-31,1.8014294853170805e-30,-4.968254169910727e-31,6.38338461167574e-31,-4.325466693697002e-31,6.375096398738774e-31,7.480126533495461e-23,8.355445453692798e-23,2.6768650497170285e-22,2.9296125105617566e-22,6.486147477977193e-23,1.0599273266376251e-23,9.175803897470696e-37,-1.1528885186898838e-36,-1.6549645438733544e-37,1.47547963029581e-37,-3.5960704474160143e-37,1.5442766436117468e-37,1.342779094363184e-12,3.557031226611974e-13,-1.130540055700206,-0.1623653080801257,-0.9360635335250715,-0.05699938697971279,-0.8844568464304071,-0.14550377607474071,0.3708899037365977,-0.46600245220343683,-0.47978742357292514,0.43839455928930077,-119.17400867641726,20.265995025634766
1274.0,-0.36585283279418945,0.41937482357025146,-0.439021497964859,-0.466435045003891,0.4006918280398761,0.5993289635545642,1.0000207915944404,-2.9035036831881213e-31,1.8085198685544762e-30,-4.796038098798377e-31,6.589992837828658e-31,-4.235345954379477e-31,6.5930552888821005e-31,7.9278370122905e-23,8.264501423578779e-23,2.741977984205481e-22,2.8296578909116503e-22,6.631603690447174e-23,8.084828562992234e-24,9.257219975088967e-37,-1.2270827580511779e-36,-1.6618245165020708e-37,1.5801765516742836e-37,-3.6056407963141102e-37,1.7201282191344395e-37,1.3432035936790127e-12,3.834600816631109e-13,-1.1106899443589677,-0.18297683645758125,-0.9603518907204177,-0.031495070587415776,-0.8865441100795833,-0.14233098201913777,0.3730068765374116,-0.4944360273011481,-0.4626901920306835,0.4483532529252853,-117.9104535843668,20.615266799926758
1276.0,-0.3387587070465088,0.4180435240268707,-0.4673328101634979,-0.4582632780075073,0.3815949890652812,0.6185066790831097,1.000101668148391,-2.837131206970736e-31,1.8157613616271368e-30,-4.612493315426553e-31,6.793937344451508e-31,-4.137046252688467e-31,6.816246787999728e-31,8.383595590923538e-23,8.149689794081377e-23,2.8011732290568347e-22,2.7237722223251596e-22,6.780540471038965e-23,5.500993930165498e-24,9.29627623844903e-37,-1.3031014718590383e-36,-1.6638220450460514e-37,1.690062403501009e-37,-3.6112474946574513e-37,1.905194588473169e-37,1.3437277762932297e-12,4.119571836697853e-13,-1.092049576261776,-0.20502804003308578,-0.9836558020697985,-0.004013190695071967,-0.8886987891601585,-0.13885938546814103,0.3734072810631886,-0.5234220295044759,-0.4446782642039121,0.4573146164799828,-116.62324408718791,21.00056266784668
1278.0,-0.31162020564079285,0.41507673263549805,-0.49591484665870667,-0.44837406277656555,0.36224422601626327,0.6378146373803046,1.000058863396568,-2.764808105754734e-31,1.8233867891987963e-30,-4.415528621090479e-31,6.98504631394383e-31,-4.028857934766568e-31,7.04492310617266e-31,8.856524939293394e-23,8.029717821223102e-23,2.854399704150803e-22,2.614163386991993e-22,6.91024069562612e-23,2.730041288893925e-24,9.29939451713283e-37,-1.3807909468993505e-36,-1.6622772066599808e-37,1.8120144566336958e-37,-3.604649205723859e-37,2.087510408665907e-37,1.344705626222487e-12,4.41406704445526e-13,-1.0748032691539875,-0.22841149031199695,-1.0060931407574198,0.025399323033510623,-0.8910343415858838,-0.13510786546857526,0.37236433311021894,-0.5528933084401804,-0.42611582531358194,0.4652750060540837,-115.33750135894711,21.419845581054688
1280.0,-0.28447699546813965,0.41032180190086365,-0.5244653224945068,-0.4364224970340729,0.34289126877515663,0.6571208289371926,1.0000120977123492,-2.6847218478231604e-31,1.8310689627013307e-30,-4.2076375107701815e-31,7.170109508474988e-31,-3.9098655357992093e-31,7.278349517439834e-31,9.33900961658391e-23,7.886950384928727e-23,2.899689618156071e-22,2.498711779589116e-22,7.036165883746922e-23,-2.070627267303891e-25,9.252208309893452e-37,-1.459677384861314e-36,-1.6545823258402438e-37,1.9392173140774458e-37,-3.5900157937207985e-37,2.2771118610171e-37,1.3456364671227514e-12,4.712593142738083e-13,-1.0590725937411205,-0.2532394176793858,-1.0271243058623176,0.05683051007054751,-0.8933902821136336,-0.1309892995774946,0.36931808363636676,-0.5826557687075379,-0.406660494226354,0.47191885949178153,-114.02738744085669,21.875349044799805
1282.0,-0.25728639960289,0.4037265479564667,-0.5533355474472046,-0.4224812686443329,0.323264169490225,0.6766868955451057,0.9999510650353307,-2.597231601946622e-31,1.8391038986476238e-30,-3.984832700858064e-31,7.344152825027884e-31,-3.777715719792061e-31,7.518981321736191e-31,9.839255494561632e-23,7.728528508516873e-23,2.937492913324365e-22,2.378225377888241e-22,7.146364901197801e-23,-3.388314410522162e-24,9.160298837796685e-37,-1.5402371065008137e-36,-1.6409217661598777e-37,2.076797385665456e-37,-3.564967192065537e-37,2.4675008618592894e-37,1.3469689350490035e-12,5.019970737134781e-13,-1.044867793237981,-0.2795394576023283,-1.0471293340954597,0.09054531252985244,-0.8959107183598175,-0.12652290237424232,0.36450937452919485,-0.6128957954960219,-0.3864477415163687,0.47732545141812227,-112.7030415037343,22.375675201416016
1284.0,-0.2304329127073288,0.39529016613960266,-0.5818040370941162,-0.406406044960022,0.3038009663377113,0.6961157443811676,0.9999167107188789,-2.5007547755504957e-31,1.846954627381993e-30,-3.7561709626000416e-31,7.510937569459181e-31,-3.6355742102155514e-31,7.764331142995621e-31,1.0354134075681941e-22,7.55208433708771e-23,2.9659648641221607e-22,2.2527395813011857e-22,7.259643946610289e-23,-6.42251867115275e-24,9.013236879890113e-37,-1.6211834088576843e-36,-1.6198364568868408e-37,2.221695094183959e-37,-3.5366921417511726e-37,2.663456401369119e-37,1.347916526574355e-12,5.328143931826356e-13,-1.0324327607532653,-0.3070293947789476,-1.065284426855783,0.12619188210569457,-0.8983337068875815,-0.12163332408016259,0.3575409980212817,-0.6430980808590341,-0.3654868497749778,0.4812012732093722,-111.36170549096622,22.916614532470703
1286.0,-0.20379723608493805,0.3848618268966675,-0.6102198362350464,-0.38815978169441223,0.2842976717317902,0.7156293056554531,0.9999269773872433,-2.3962559201133548e-31,1.8548188933049837e-30,-3.5085208201170195e-31,7.666379792833371e-31,-3.4788091100467674e-31,8.01532379375576e-31,1.087991671914885e-22,7.343338659239914e-23,2.984151709622422e-22,2.12223200928671e-22,7.346754049779011e-23,-9.951103306072679e-24,8.811571507007797e-37,-1.7025559003271822e-36,-1.5898414671811582e-37,2.376295842216639e-37,-3.4888082575028076e-37,2.8602358695003027e-37,1.3488035654234373e-12,5.638411975681612e-13,-1.021819681189907,-0.33589122587154696,-1.0818518565802648,0.16394454446719478,-0.9007557329687521,-0.11636938061680122,0.3484548737295443,-0.6732782010498118,-0.34377768414636256,0.48339896834380913,-110.00249113455388,23.5037841796875
1288.0,-0.17760539054870605,0.3724433183670044,-0.6381431818008423,-0.36757558584213257,0.26493050221149567,0.7350516012132484,0.999982103424744,-2.2811667405463115e-31,1.8624168129982837e-30,-3.258044471278955e-31,7.809130222692563e-31,-3.3081339884045488e-31,8.272836388758933e-31,1.142159976804308e-22,7.116293778953177e-23,2.990449276516752e-22,1.9868305963101258e-22,7.433347682459989e-23,-1.3354766759157904e-23,8.549479855278933e-37,-1.7836594146050878e-36,-1.5500390224642376e-37,2.5375240137395978e-37,-3.4375658901901505e-37,3.0559629066919477e-37,1.349206012294906e-12,5.946684416626553e-13,-1.0131873242302059,-0.3659220522525238,-1.096361140893958,0.20385965188447527,-0.9030410923528128,-0.11060828547319096,0.3370412662763353,-0.7031618740326188,-0.32134442214094505,0.48366689967869075,-108.62639896232773,24.137468338012695
1290.0,-0.15166404843330383,0.3579120635986328,-0.6656044721603394,-0.34430596232414246,0.2456100784220372,0.7543261655263084,0.9999362439483456,-2.1561970149423962e-31,1.8695289058763754e-30,-2.995997266880877e-31,7.940656479369758e-31,-3.11961723207793e-31,8.538747275765032e-31,1.1977875545144663e-22,6.852517624338074e-23,2.9830489603388013e-22,1.8458366543242454e-22,7.510954567879411e-23,-1.6911232600504498e-23,8.220368239860102e-37,-1.8642858977004592e-36,-1.495838006946764e-37,2.705682319420786e-37,-3.376201392809667e-37,3.2540364527178682e-37,1.3488549793318906e-12,6.25138014098533e-13,-1.0065041675208848,-0.39730688944598164,-1.1085529628293642,0.24620373677008925,-0.9050841648384174,-0.104386713057074,0.32306280723846026,-0.7326696542446294,-0.29807760299856784,0.48172197775034736,-107.21549898356723,24.826217651367188
1292.0,-0.12627848982810974,0.3411177098751068,-0.6925112009048462,-0.318534255027771,0.2264627260631205,0.7736627964763939,1.0001255225395145,-2.0215609917321053e-31,1.8763879888648475e-30,-2.718848563393584e-31,8.060963644477745e-31,-2.912285861771447e-31,8.811239070533148e-31,1.2555947015726296e-22,6.559703216084446e-23,2.9617112182320904e-22,1.7009127205359386e-22,7.576452795797876e-23,-2.0819088220540846e-23,7.826384105944875e-37,-1.9441598188791805e-36,-1.4304036320052225e-37,2.884017542670075e-37,-3.2990846592125506e-37,3.4560988100164463e-37,1.3481184321178904e-12,6.553062957059134e-13,-1.002149762736348,-0.43009477764725546,-1.1184800155156043,0.29070172103283953,-0.906998613424888,-0.09771715803638775,0.30662759855183974,-0.7616966512173657,-0.27424915935468186,0.4775358559230197,-105.7785310333202,25.578794479370117
