h_nm,lam_nm,f_ED,f_MD,f_EQ,f_MQ,C_total_exact,px_given_ED,py_given_ED,pz_given_ED,mx_given_MD,my_given_MD,mz_given_MD,Qxx_given_EQ,Qyy_given_EQ,Qzz_given_EQ,Qxy_given_EQ,Qxz_given_EQ,Qyz_given_EQ,Cpx_total_fraction,Cmy_total_fraction,CQxz_total_fraction,ED_EQ_balance,CT_diag_over_CED,class,px_re,px_im,py_re,py_im,pz_re,pz_im,mx_re,mx_im,my_re,my_im,mz_re,mz_im,Qxx_re,Qxx_im,Qyy_re,Qyy_im,Qzz_re,Qzz_im,Qxy_re,Qxy_im,Qxz_re,Qxz_im,Qyz_re,Qyz_im,Qmxx_re,Qmxx_im,Qmyy_re,Qmyy_im,Qmzz_re,Qmzz_im,Qmxy_re,Qmxy_im,Qmxz_re,Qmxz_im,Qmyz_re,Qmyz_im,Tx_re,Tx_im,Ty_re,Ty_im,Tz_re,Tz_im,txx_re,txx_im,rxx_re,rxx_im,tyx_re,tyx_im,ryx_re,ryx_im,tbg_re,tbg_im,rbg_re,rbg_im,E_up_re,E_up_im,E_dn_re,E_dn_im,I0_re,I0_im,I1_re,I1_im,I2_re,I2_im,T,R,en_res,U_proxy,even_px_re,even_px_im,odd_Q_re,odd_Q_im,odd_m_re,odd_m_im
205.0,1290.0,0.6003298181409472,0.021428937834542017,0.37785867806153767,0.0003825659629730141,1.0388461534177285e-12,0.9995516895990111,0.0002924046688055987,0.0001559057321833536,0.0011875124820487429,0.38710367504637,0.6117088124715813,2.8445537151147316e-05,2.4307880985684103e-06,1.5597434420948223e-05,0.21325453739244893,0.786692843828353,6.145019527286209e-06,0.6000606840394509,0.008295220588091417,0.2972587180094532,0.6294184740509139,0.0002616144728733492,ED_dominated_with_EQ,-3.882570072277369e-31,1.2190217686017266e-30,-5.811024099117351e-33,-2.109602359306569e-32,1.5977929983750348e-32,-9.634979804102909e-36,-1.5857103248907978e-24,1.9297326829618452e-24,6.999571052953975e-24,-4.454854905830829e-23,5.420956820810392e-23,1.6577257910259912e-23,-3.67443583633891e-39,1.1610166334115666e-38,-3.5350804158626626e-40,-3.542267367037634e-39,4.027943125429603e-39,-8.067902600017109e-39,1.8465158001077633e-37,-7.223520184504613e-37,-1.4291554056401638e-36,-9.044246391402895e-38,-2.5472559318531576e-39,-3.087013637330179e-39,-9.286389466421878e-31,-6.132479147845694e-30,1.719822507785266e-30,-1.568264860756782e-30,-7.911834823823744e-31,7.700742748431217e-30,5.809816392244302e-31,-1.9481419119108983e-30,9.529631188524418e-30,3.959028695992445e-30,8.499507342353869e-30,1.557853325805533e-30,2.1403966401941427e-39,-3.671011303726453e-39,-5.698267331061335e-39,-2.914133348237871e-39,-8.502048822456033e-40,4.963655707521288e-39,-0.8847828507423401,-0.2964825928211212,0.24261866509914398,-0.2647559940814972,0.005847842898219824,-0.007235082797706127,0.0054000625386834145,-0.014012633822858334,0.5320191979408264,0.8258265852928162,0.1869918406009674,0.0,-2.1126065478487956,-0.41350375035288717,-0.06218745165982079,-0.31292032057105307,1.785724607357781e-15,5.960801983710609e-16,-1.6994438122134658e-23,3.46560458432702e-22,3.3514455342580564e-30,1.0861745215841676e-30,0.8708291645033287,0.12918506763864754,1.4232141976266988e-05,19.96952247619629,-1.1084025457692626,-0.3530249141634311,-1.0548833012410688,-0.0667570822105743,0.13511355292439983,0.021229353904962125
205.0,1310.0,0.6349076199133697,0.007226624269161537,0.3575907739196686,0.00027498189780005033,8.759026690041629e-13,0.9996603692444294,0.00017397587535341225,0.00016565488021729046,0.0031090675307705764,0.5564704120663747,0.4404205204028547,1.372840625792997e-05,1.0312008846926176e-06,8.381013477402613e-06,0.2146474884699001,0.7853270701967814,2.3007126985644864e-06,0.634691985758701,0.004021402584909185,0.28082571481173296,0.5632170141042885,0.0009013452876586697,ED_dominated_with_EQ,-2.932046427387582e-31,1.2109326331762135e-30,-6.65694065662556e-33,-1.502811731802308e-32,1.593904038264564e-32,-1.7846199739351083e-33,-9.075400758432923e-25,2.028604514303183e-24,-2.5662444867429025e-25,-2.973057935281133e-23,2.554546362545548e-23,6.8595246505105e-24,-2.0653807787235807e-39,7.63972468510484e-39,-6.311119339081957e-40,-2.0751389207588473e-39,2.6964866985777415e-39,-5.564574293084952e-39,1.2668483939531855e-37,-6.881708251471026e-37,-1.335281565140453e-36,9.174509173337207e-38,-2.056867482945148e-39,-1.0086656086358065e-39,-1.3692170289620803e-30,-4.664384432129935e-30,1.0264241167132476e-30,-2.6016768258840243e-30,3.4279278660904645e-31,7.266061090494244e-30,1.94559009241911e-31,-1.8122148740228098e-30,8.454851345581447e-30,2.813028576724805e-30,5.68062435529661e-30,6.92575417081427e-31,-6.377842587980237e-39,-4.4905788715003946e-39,-5.2135119263274326e-39,-2.153343183999884e-39,-4.0380486457972025e-41,4.5169943218212184e-39,-0.9211692810058594,-0.10495229065418243,0.20468956232070923,-0.3134649693965912,0.0048713525757193565,-0.005635139532387257,0.0025956747122108936,-0.012765437364578247,0.5445458889007568,0.8176208138465881,0.1869918406009674,0.0,-2.0538923644279845,-0.2034865632457698,-0.13245990644901856,-0.34836596853823726,1.7960136828130795e-15,4.529487156465572e-16,2.4854135048785373e-23,3.2957298853660847e-22,3.545626158881652e-30,8.613226211403464e-31,0.8596233124558784,0.14032779788016997,4.888966395166783e-05,16.062776565551758,-1.084237568138255,-0.26252780716303986,-0.9557287348687703,0.06566661499856166,0.08879471906436297,-0.0007664464104338384
205.0,1330.0,0.6538160589476182,0.0016869569980776551,0.34429302026745,0.00020396378685415845,7.806068256665005e-13,0.9997451553626753,8.834828616180881e-05,0.00016649635116293095,0.011808995030706608,0.9326326714247974,0.05555833354449598,7.341441438749494e-06,5.585654980336992e-07,4.764297252977019e-06,0.27326171556302614,0.7267247132842882,9.068484960378336e-07,0.6536494374311985,0.0015733112116959203,0.25020624643964423,0.5265900333216407,0.0026251653343445686,ED_dominated_with_EQ,-2.358775699150174e-31,1.2075356242388243e-30,-6.547584561746726e-33,-9.534313915374036e-33,1.5544085267993252e-32,-3.2379919703310014e-33,-5.413425763794925e-25,1.9630073034120987e-24,-2.8994170196201288e-24,-1.7862398984776586e-23,3.6027074351644816e-24,2.5550919055454043e-24,-1.250386135117001e-39,5.469055257235761e-39,-6.877054360424321e-40,-1.3862641378373079e-39,1.9380906119559858e-39,-4.0827897594598264e-39,1.0515332519653769e-37,-7.580916357948394e-37,-1.2283243601609274e-36,2.2139697145061664e-37,-1.3873533523140439e-39,-1.384158750960778e-40,-1.613571693554584e-30,-3.5180062406519314e-30,4.702765498599895e-31,-3.1842614316021064e-30,1.1432954996677938e-30,6.702269096146835e-30,-5.451925335919178e-32,-1.6482313800991158e-30,7.700218602611133e-30,2.1329403293738724e-30,3.418308114715771e-30,3.171646453357492e-31,-1.2597081382360943e-38,-4.4065401050152844e-39,-4.87348686090132e-39,-1.6729102488300182e-39,4.94806392703439e-40,4.02679287594793e-39,-0.9162177443504333,0.045328523963689804,0.15844568610191345,-0.36494311690330505,0.0042481268756091595,-0.0042617605067789555,0.0007091911393217742,-0.011241941712796688,0.5565750598907471,0.8094801902770996,0.1869918406009674,0.0,-1.9770063091432013,-0.06050503118056613,-0.21193770809294718,-0.38173301629816947,1.798557025253347e-15,3.6301157500737986e-16,5.590586271873924e-23,3.071759045338535e-22,3.6970899899289154e-30,7.1445285378228935e-31,0.8415458393318912,0.15841539822495146,3.876244315736965e-05,13.863073348999023,-1.0649373886484634,-0.20802271858802165,-0.8529315214104398,0.153735008292352,0.052546428823846844,-0.008529314017784763
205.0,1350.0,0.5765722864678962,0.008403285610236533,0.41487558979943423,0.00014883812243307536,8.019502875231355e-13,0.9998092246785866,2.6073843070454817e-05,0.00016470147834310794,0.0019389420811917444,0.04724302354351583,0.9508180343752924,5.06792677880615e-06,5.357139565240551e-07,2.8217278454697947e-06,0.5309402711814677,0.46905103545818666,2.6799176473081267e-07,0.5764622907046272,0.0003969966199272924,0.19459782498175052,0.7195552050220414,0.006801079241828706,mixed_higher_order,-1.8403910825367608e-31,1.1924902179972966e-30,-6.063341454091543e-33,1.0973278146803306e-33,1.4914021963722975e-32,-4.1721854631548666e-33,-4.034947588491708e-25,1.880324048742469e-24,-3.4624627810236825e-24,-8.838826226147605e-24,-4.2557741261986427e-23,-1.57236710555571e-24,-8.4210470414046e-40,5.357974833110397e-39,-7.027174004656011e-40,-1.6173332152096666e-39,1.544823333185689e-39,-3.740639167310914e-39,1.1181686793171303e-37,-1.236297568251316e-36,-1.1230906838916196e-36,3.1619997117522808e-37,-8.504673094021181e-40,-2.3343341989715022e-40,-2.030325001599462e-30,-2.6432600664691062e-30,2.0098646924676034e-31,-3.486925114652958e-30,1.8293377766067878e-30,6.130184614312629e-30,-2.159677622039056e-31,-1.4838196247043976e-30,7.528545813608332e-30,1.5908262554882667e-30,-5.652667692120736e-32,1.9748774353753201e-32,-2.0975756234451354e-38,-4.148757061472297e-39,-5.017775740466363e-39,-1.2753974967014363e-39,9.105344244983665e-40,3.578626420135932e-39,-0.8928402662277222,0.1727151721715927,0.10403075069189072,-0.40247654914855957,0.00379194226115942,-0.002880031242966652,-0.0007882381323724985,-0.009328856132924557,0.5681313276290894,0.8014116883277893,0.1869918406009674,0.0,-1.8956436643190453,0.05118111906959183,-0.29000489549666164,-0.3955520269235633,1.7960082874122022e-15,2.826513800919948e-16,7.886640260355405e-23,2.8345485942033258e-22,3.8184715355915785e-30,5.708005247831732e-31,0.8270169451019251,0.17289741858015334,8.5636317921578e-05,13.789538383483887,-1.036088421817445,-0.15990134455230678,-0.7569229434901741,0.21310746883246207,0.025616269757453642,-0.01003474650983195
205.0,1370.0,0.5601786598824573,0.08361029812349052,0.35602085077983264,0.0001901912142195026,9.894003463748444e-13,0.9989617234914975,0.0009024579041661086,0.00013581860433652817,0.00014405211248657987,0.00016114824488781284,0.9996947996426255,1.3985642811850053e-06,1.0337256895318336e-06,1.7662064047367008e-07,0.6515119250789783,0.3484831931026383,2.272907772229671e-06,0.5595970395393369,1.3473652797147289e-05,0.124067282890874,0.635548756631566,7.59072016191933e-05,mixed_higher_order,-2.3691945457669896e-31,1.3390950128179534e-30,-3.3121579870339415e-33,-4.0739235176931604e-32,1.435090684141873e-32,-6.744088234232998e-33,5.706332135400713e-25,1.803238347316e-24,-3.287706200804466e-25,-1.9732598006857036e-24,1.563601252923148e-22,1.94227272532947e-23,3.42581616647647e-41,-3.0637253071913236e-39,-9.40668163098881e-40,2.4604517537528003e-39,9.06414308952189e-40,6.032779204207955e-40,-1.5630314106326549e-37,1.470422339633139e-36,-1.0210229212387843e-36,3.564750774157039e-37,-4.0819888775919064e-40,2.7315921756368366e-39,3.198585291409641e-31,-1.7629053687052195e-30,-1.6425491359860344e-30,-3.7107110527753124e-30,1.3226954160607335e-30,5.4736172230164754e-30,-3.410272437057683e-31,-1.3321577482617508e-30,4.345535134888069e-30,1.626548775283107e-30,1.050479221578487e-29,1.2935613879580226e-30,1.7592565587726404e-39,-1.8936085561643047e-39,-1.9808767520501945e-39,-1.2405812759023762e-39,7.137536843727215e-40,3.119773728708265e-39,-0.8476282358169556,0.21224777400493622,0.05561676621437073,-0.48290327191352844,0.004548657685518265,-0.005172085016965866,-0.0008231506799347699,-0.010301931761205196,0.5792384147644043,0.7934209704399109,0.1869918406009674,0.0,-1.8484245682586533,0.04820464842593844,-0.3993478200472401,-0.46119649939311697,1.8472560672787556e-15,3.3909925317759687e-16,9.12067136304515e-23,2.594491487313668e-22,4.063526090423964e-30,7.1714793911090614e-31,0.7635701844743776,0.23639560208398958,3.421344163279105e-05,19.10460662841797,-1.1464802805511398,-0.20284108308305931,-0.6681881037170979,0.23328801052949072,0.005635322334136339,-0.0009389176313749333
205.0,1390.0,0.8134178729854888,0.013890126390667713,0.17256633517813655,0.0001256654457068453,5.906773705899702e-13,0.9996774071205542,0.0001889671237221206,0.0001336257557236222,0.0010406732255785537,0.0029472930045965455,0.9960120337698248,2.1620439675785245e-07,6.216690694421348e-07,5.636832100274492e-07,0.01744953148545893,0.982547208004695,1.8589531698073282e-06,0.8131554701716498,4.093827234417681e-05,0.16955457082488043,0.21214967227701312,0.0021625195895836093,ED_dominated_with_EQ,-1.6655445816242226e-31,1.293178918406793e-30,-4.58956300959844e-33,-1.732897963118008e-32,1.3490340603616533e-32,-6.727166170417148e-33,3.4321850284540468e-25,1.6119340974134519e-24,8.695409406230409e-26,2.7721468701985293e-24,5.077840253518232e-23,4.595622252142483e-24,-4.628718555659718e-40,-4.938114093626427e-40,-4.830941845935344e-40,1.041071670272844e-39,9.459668383373342e-40,-5.472612322874313e-40,3.8391924537090405e-39,1.3591005820881133e-37,-9.33534994457057e-37,4.11627239653587e-37,1.4242191734518238e-40,1.396108012720181e-39,-6.885794345712438e-31,-1.379865723967755e-30,-1.3036425182464071e-30,-3.646077709341938e-30,1.9922217935596692e-30,5.025943220965718e-30,-4.072825131093008e-31,-1.2050265786087152e-30,5.2619261769834225e-30,1.2148209444699012e-30,3.886844775123383e-30,3.8449378422200008e-31,-1.3131953016828972e-38,-2.7450198776746374e-39,-3.116350902686193e-39,-9.65382135919815e-40,1.0608082265084727e-39,2.7969636277847e-39,-0.8148784041404724,0.3158688247203827,-0.006606504321098328,-0.485838383436203,0.003752872347831726,-0.0032432021107524633,-0.001958484761416912,-0.007863122969865799,0.5899184346199036,0.7855126261711121,0.1869918406009674,0.0,-1.7725829693689688,0.1382820761698448,-0.46221090960287287,-0.4334860714838532,1.8364178308251023e-15,2.423045568221536e-16,1.0380645346513536e-22,2.3790113278067813e-22,4.141757486346753e-30,5.195837080612037e-31,0.7638245303755492,0.23614824508464763,2.7224539803194503e-05,10.140917778015137,-1.0912382479787084,-0.1405455908159429,-0.593479037696931,0.26168503540837795,-0.007802908179564925,0.00024475428019324954
205.0,1410.0,0.843238124997268,0.00677740994389847,0.1498850035756892,9.946148314439284e-05,5.450223646005435e-13,0.9997635077143074,0.00011212109668904339,0.0001243711890033948,0.0018793040878324091,0.03381048856498276,0.9643102073471849,3.0565398501838516e-07,6.863881706090064e-07,3.646352596347635e-07,0.0016831998442823897,0.9983139623229442,1.4811553582364873e-06,0.8430387056857044,0.00022914754140837968,0.14963229181243493,0.17774932030756416,0.003242509708994711,ED_dominated,-1.3580171739610083e-31,1.3051802368458898e-30,-4.155498195215415e-33,-1.3260581864686195e-32,1.2726514246836043e-32,-7.228133612686011e-33,3.948841286276083e-25,1.4772322419908727e-24,1.5976156474197024e-24,6.285949929503313e-24,3.454122396255952e-23,2.5800677686790964e-24,-2.4485488036346933e-40,-7.110041402631359e-40,-5.2504574855067815e-40,9.970918079211533e-40,7.699031992596245e-40,-2.8609309685832923e-40,1.4119170107521425e-38,-3.684652649025578e-38,-8.52896626179908e-37,4.427662325159053e-37,4.565397144845611e-40,1.0778176569352947e-39,-7.061238526728626e-31,-9.944789308155814e-31,-1.4966580008867525e-30,-3.573172675156564e-30,2.2027818535596153e-30,4.5676519432194226e-30,-4.52378439120312e-31,-1.0897284662662097e-30,5.086679999682468e-30,9.645465487148995e-31,2.4089190807113208e-30,2.529406291330482e-31,-1.659431995498338e-38,-2.4228825892857365e-39,-3.091866507822354e-39,-7.795304125315463e-40,1.174408367146125e-39,2.4906630428231443e-39,-0.7749035954475403,0.38235145807266235,-0.06330013275146484,-0.4992673695087433,0.00346750277094543,-0.0027343144174665213,-0.002477463334798813,-0.006511573679745197,0.6001920104026794,0.777691125869751,0.1869918406009674,0.0,-1.7128278009368105,0.18322373529083946,-0.530295677538029,-0.4214737617148251,1.8430704497870885e-15,1.9550684449439052e-16,1.1130152571704467e-22,2.176581749269849e-22,4.257988141760527e-30,4.264107963679188e-31,0.7466877197786161,0.25332335147889506,1.1071257511208188e-05,8.962501525878906,-1.085743255365298,-0.11296968385466788,-0.5269416814828022,0.27355247506457153,-0.017442425053324606,0.0044331074072584435
215.0,1295.0,0.5431710778700575,0.03357048237428786,0.42283639866402783,0.0004220410916268703,1.2117854431277974e-12,0.9995063312300074,0.0003388417678531893,0.00015482700213933421,0.0009895265473677344,0.4776526123442758,0.5213578611083565,2.9920987624804744e-05,2.910107276214505e-06,1.5583856626637995e-05,0.186148814633459,0.8137882451393302,1.4525275683079503e-05,0.5429029312721498,0.016035028603736064,0.34409929084983343,0.7784589715676702,0.0007324545543806676,clean_balanced_ED_EQ,-4.060461168955077e-31,1.2607281984200122e-30,-5.9139454636148096e-33,-2.3659079088975763e-32,1.608413069359989e-32,3.612381900720207e-33,-2.5470315526191164e-24,1.7776478140209248e-24,2.5694832595874014e-23,-6.321910874856718e-23,6.824601031719955e-23,2.0626853364027378e-23,-4.2812727940625515e-39,1.378653550194168e-38,-4.0854024165646556e-40,-4.4835047615975725e-39,4.689798757386623e-39,-9.303031797304654e-39,1.9661784604835154e-37,-7.8076821482402e-37,-1.6044750131954067e-36,-5.095613143459991e-37,-3.882798501137805e-39,-5.958834313710839e-39,1.090966448838969e-30,-8.227184620466536e-30,2.0507683502566185e-30,-3.1856930287731403e-31,-3.1417339992064106e-30,8.545754243299521e-30,1.2977986726591186e-30,-2.1209965402851137e-30,1.0374096770197182e-29,4.188061032744696e-30,9.982590692560226e-30,1.83334023447554e-30,6.519973851985485e-39,-3.478657062333948e-39,-6.129774587662089e-39,-3.063292156932532e-39,-2.5382794627595847e-39,5.702731895859772e-39,-0.8047878742218018,-0.5620480179786682,0.1807401478290558,-0.05835907161235809,0.0049306293949484825,-0.008286341093480587,0.007616647519171238,-0.013964102603495121,0.49461644887924194,0.8487570881843567,0.1869918406009674,0.0,-2.2022316432225337,-0.7064028523923477,-0.007583912992417771,-0.04822965547445533,1.8136401493185922e-15,6.188754402383391e-16,-1.1189699455655642e-22,3.7314641804179544e-22,3.357511160946337e-30,1.1060772676562232e-30,0.9636744715631438,0.036325791757677514,2.6332082136981683e-07,22.65132713317871,-1.141898393897,-0.36777428260284223,-1.175162171595552,-0.373216893876925,0.19100012937459176,0.07763026792404196
215.0,1315.0,0.5724280570599932,0.01329533468879827,0.4139725098271252,0.0003040984240833223,9.893878302214476e-13,0.999610429404716,0.0002049824602733861,0.0001845881350106264,0.002310942402548044,0.6513717407836642,0.34631731681378763,1.3551769083778633e-05,1.3133453919447162e-06,7.664601547131499e-06,0.1701995521346165,0.8297699914693897,7.926679971073117e-06,0.5722050559210471,0.008660205300543965,0.3435019659478155,0.7231869659801439,0.0005042036927822483,clean_balanced_ED_EQ,-2.883625966408818e-31,1.23366959146795e-30,-7.240868182255581e-33,-1.663472566180991e-32,1.7137194760910613e-32,1.6471994965006415e-33,-1.743076409033307e-24,2.1697240298711517e-24,9.530506739468327e-24,-4.574378529965817e-23,3.305176765690846e-23,8.270257394272295e-24,-2.196232584743256e-39,8.825672765407537e-39,-8.487476719747741e-40,-2.70109127609645e-39,3.04498845788261e-39,-6.12457967758793e-39,1.1898028683457355e-37,-7.10821512040295e-37,-1.5727035645554814e-36,-2.4276980936411536e-37,-4.2569867595877275e-39,-2.4635550079009464e-39,-1.4014726018692872e-31,-6.57570774705122e-30,1.6672722266565075e-30,-1.9267151751797483e-30,-1.5271242861017886e-30,8.502424282966549e-30,7.297687001407802e-31,-2.069620646388209e-30,8.985009156566105e-30,2.8042967543538368e-30,6.736211271337489e-30,7.16063626512609e-31,-3.620778681746688e-39,-4.7278220848258524e-39,-5.4848833594707033e-39,-2.1644474242512142e-39,-1.3001281971434618e-39,5.407937560720935e-39,-0.9082645177841187,-0.3510870337486267,0.20281754434108734,-0.10156535357236862,0.00341379945166409,-0.005767336580902338,0.004786297213286161,-0.013459338806569576,0.5080196857452393,0.8408032059669495,0.1869918406009674,0.0,-2.185969892627874,-0.4306530585630198,-0.012463854676887404,-0.11256814710089628,1.8056492159571307e-15,4.456847456376966e-16,-5.487329905739352e-23,3.749924145284096e-22,3.5655650145477994e-30,8.379620493220278e-31,0.9482514557299605,0.051654539780953114,9.400448908636339e-05,18.013111114501953,-1.1003956654620894,-0.25721064507024677,-1.117119794561352,-0.172443787675393,0.13610102868098448,0.02835602175455269
215.0,1335.0,0.5956720462778584,0.004539663462107229,0.3995595933669968,0.00022869689303744856,8.513233981912457e-13,0.9996865138230419,0.00011507282467315587,0.00019841335228505948,0.005850402980886172,0.8708854142021356,0.12326418281697829,6.850633247448353e-06,6.233115740252827e-07,4.333029582482513e-06,0.19509323575920987,0.8048913586177254,3.5986486607090823e-06,0.59548531132535,0.0039535266945355555,0.321602063953908,0.670771099405624,0.0018514051500365778,clean_balanced_ED_EQ,-2.271674779528788e-31,1.2145581505620716e-30,-6.922417888012944e-33,-1.1305901737465772e-32,1.7406530677782679e-32,-1.9123696069468763e-34,-1.1721655893774942e-24,2.178532073317873e-24,1.4157509050100997e-24,-3.014977898744356e-23,1.0712606223216597e-23,3.76615720284886e-24,-1.4248678071026074e-39,5.99902152302471e-39,-8.494443639738521e-40,-1.654568041668374e-39,2.2743065869667903e-39,-4.344451408223793e-39,8.876729730024048e-38,-7.3038921029257395e-37,-1.494016699264169e-36,-3.66107302357944e-38,-3.1189460027652514e-39,-5.077079810115045e-40,-8.958891637670917e-31,-5.15251790303524e-30,1.2000763061913752e-30,-2.9722017216106865e-30,-3.041879554762773e-31,8.124718721254822e-30,3.3940570911185598e-31,-1.939525413126811e-30,7.968529626471906e-30,2.0781215081905938e-30,4.366533313541574e-30,3.4475337792257143e-31,-1.03194000374114e-38,-4.5996596539936866e-39,-4.9909502703922687e-39,-1.649276597282793e-39,-4.184755579956918e-40,4.960203230536522e-39,-0.9475478529930115,-0.17597945034503937,0.20547474920749664,-0.16963326930999756,0.0030951262451708317,-0.0038559718523174524,0.0025096542667597532,-0.012291843071579933,0.5208989381790161,0.8328855037689209,0.1869918406009674,0.0,-2.125389901883908,-0.23616111444270602,-0.05116711728893374,-0.1908345797746945,1.788485587209862e-15,3.504017909020461e-16,-7.930163737895475e-24,3.6305613817047727e-22,3.712840680763613e-30,6.857749872365647e-31,0.9288401489808072,0.07115270638931681,7.144629875943664e-06,15.457828521728516,-1.067118897602131,-0.1995908623493639,-1.0296682044651673,-0.02523191667443574,0.0883604518557454,0.004149164401303625
